order_id,order_date,product,category,price,quantity,total_sales,city,platform,payment_method,order_status
10269,2025-02-21,Car Vacuum Cleaner,Electronics,12053,4,48212,Bangalore,Amazon,Card,Shipped
10270,2025-05-28,Car Air Freshener,Accessories,8122,2,16244,Ahmedabad,Flipkart,UPI,Delivered
10271,2025-03-31,Reverse Parking Camera,Electronics,4104,1,4104,Pune,Amazon,UPI,Shipped
10272,2025-01-20,Car Air Freshener,Accessories,3352,3,10056,Delhi,Flipkart,UPI,Returned
10273,2025-03-10,Car Dash Camera,Electronics,7744,4,30976,Hyderabad,Flipkart,Card,Delivered
10274,2025-11-28,Car Vacuum Cleaner,Electronics,2962,4,11848,Udaipur,Shopify,Card,Delivered
10275,2025-10-18,Car Vacuum Cleaner,Electronics,13255,3,39765,Jaipur,Amazon,Net Banking,Shipped
10276,2025-07-25,Android Car Display,Electronics,5672,1,5672,Mumbai,Amazon,Card,Shipped
10277,2025-05-14,Car Vacuum Cleaner,Electronics,4364,1,4364,Pune,Amazon,Net Banking,Returned
10278,2025-05-14,Car Vacuum Cleaner,Electronics,5247,1,5247,Ahmedabad,Shopify,Card,Delivered
10279,2025-03-23,Car LED Light,Accessories,7925,3,23775,Pune,Shopify,COD,Delivered
10280,2025-04-23,Car Dash Camera,Electronics,6321,2,12642,Bangalore,Flipkart,Card,Shipped
10281,2025-12-26,Reverse Parking Camera,Electronics,6421,4,25684,Hyderabad,Shopify,Card,Cancelled
10282,2025-09-27,Reverse Parking Camera,Electronics,14605,1,14605,Hyderabad,Shopify,COD,Delivered
10283,2025-10-08,Reverse Parking Camera,Electronics,2138,1,2138,Jaipur,Shopify,Card,Cancelled
10284,2025-03-01,Car Vacuum Cleaner,Electronics,14299,4,57196,Jaipur,Shopify,Net Banking,Delivered
10285,2025-08-21,Android Car Display,Electronics,7598,1,7598,Bangalore,Shopify,Net Banking,Shipped
10286,2025-12-11,Reverse Parking Camera,Electronics,1245,4,4980,Udaipur,Shopify,UPI,Shipped
10287,2025-04-22,Car Dash Camera,Electronics,13676,1,13676,Mumbai,Amazon,Net Banking,Returned
10288,2025-02-05,Car LED Light,Accessories,9166,1,9166,Hyderabad,Amazon,COD,Shipped
10289,2025-11-25,Car Music System,Electronics,12898,2,25796,Pune,Flipkart,Net Banking,Shipped
10290,2025-12-16,Car Floor Mat,Accessories,6454,1,6454,Bangalore,Shopify,COD,Delivered
10291,2025-09-28,Car Music System,Electronics,9102,4,36408,Bangalore,Shopify,Card,Delivered
10292,2025-12-11,Car Seat Cover,Accessories,5188,4,20752,Pune,Shopify,Net Banking,Cancelled
10293,2025-03-21,Car Phone Holder,Accessories,7846,3,23538,Udaipur,Amazon,UPI,Delivered
10294,2025-05-04,Car Floor Mat,Accessories,10374,1,10374,Jaipur,Amazon,UPI,Delivered
10295,2025-05-06,Car Air Freshener,Accessories,10094,1,10094,Delhi,Flipkart,Net Banking,Cancelled
10296,2025-03-13,Android Car Display,Electronics,3859,1,3859,Udaipur,Amazon,COD,Returned
10297,2025-12-05,Car Phone Holder,Accessories,5244,2,10488,Jaipur,Flipkart,COD,Returned
10298,2025-11-17,Car Seat Cover,Accessories,9421,2,18842,Pune,Shopify,Net Banking,Delivered
10299,2025-09-26,Car Vacuum Cleaner,Electronics,10840,4,43360,Ahmedabad,Shopify,Net Banking,Shipped
10300,2025-04-05,Car Music System,Electronics,5213,4,20852,Hyderabad,Amazon,Card,Returned
10301,2025-01-30,Car Music System,Electronics,13501,4,54004,Pune,Flipkart,Card,Shipped
10302,2025-06-19,Car Phone Holder,Accessories,4477,2,8954,Mumbai,Flipkart,COD,Delivered
10303,2025-01-27,Android Car Display,Electronics,12171,2,24342,Udaipur,Flipkart,UPI,Delivered
10304,2025-09-03,Car Phone Holder,Accessories,13483,2,26966,Jaipur,Flipkart,COD,Delivered
10305,2025-09-03,Car Phone Holder,Accessories,3413,1,3413,Jaipur,Shopify,Card,Shipped
10306,2025-05-25,Car Phone Holder,Accessories,9345,3,28035,Pune,Flipkart,COD,Returned
10307,2025-08-27,Car Dash Camera,Electronics,6192,4,24768,Mumbai,Shopify,Net Banking,Returned
10308,2025-07-31,Car Phone Holder,Accessories,6373,3,19119,Delhi,Shopify,Card,Cancelled
10309,2025-06-01,Car Seat Cover,Accessories,4572,4,18288,Bangalore,Amazon,COD,Cancelled
10310,2025-09-13,Car Floor Mat,Accessories,9635,2,19270,Ahmedabad,Flipkart,Net Banking,Shipped
10311,2025-03-28,Car Air Freshener,Accessories,3056,3,9168,Bangalore,Shopify,Net Banking,Cancelled
10312,2025-09-26,Android Car Display,Electronics,10815,1,10815,Delhi,Amazon,UPI,Delivered
10313,2025-02-04,Car Floor Mat,Accessories,2552,2,5104,Bangalore,Amazon,Card,Shipped
10314,2025-12-04,Car Vacuum Cleaner,Electronics,1290,4,5160,Hyderabad,Amazon,UPI,Shipped
10315,2025-10-02,Car Seat Cover,Accessories,574,3,1722,Udaipur,Amazon,Net Banking,Cancelled
10316,2025-05-04,Car LED Light,Accessories,1878,2,3756,Jaipur,Shopify,COD,Returned
10317,2025-02-10,Car Dash Camera,Electronics,13324,4,53296,Ahmedabad,Flipkart,Net Banking,Cancelled
10318,2025-12-01,Car Phone Holder,Accessories,5214,1,5214,Delhi,Amazon,Net Banking,Shipped
10319,2025-01-29,Car Floor Mat,Accessories,9355,4,37420,Delhi,Shopify,Card,Delivered
10320,2025-11-27,Car Air Freshener,Accessories,14149,4,56596,Ahmedabad,Shopify,UPI,Delivered
10321,2025-05-19,Car Phone Holder,Accessories,3763,4,15052,Delhi,Amazon,COD,Delivered
10322,2025-01-09,Car Music System,Electronics,14233,3,42699,Jaipur,Shopify,Card,Shipped
10323,2025-10-16,Car LED Light,Accessories,5203,2,10406,Jaipur,Shopify,Net Banking,Returned
10324,2025-12-19,Car Floor Mat,Accessories,12679,2,25358,Mumbai,Shopify,COD,Delivered
10325,2025-02-08,Car LED Light,Accessories,7461,2,14922,Ahmedabad,Shopify,Net Banking,Returned
10326,2025-08-19,Car Seat Cover,Accessories,10689,3,32067,Hyderabad,Amazon,COD,Shipped
10327,2025-02-13,Car Floor Mat,Accessories,3343,4,13372,Udaipur,Amazon,UPI,Delivered
10328,2025-12-31,Car Dash Camera,Electronics,2826,4,11304,Bangalore,Shopify,Net Banking,Returned
10329,2025-01-03,Car Vacuum Cleaner,Electronics,2045,1,2045,Udaipur,Flipkart,COD,Returned
10330,2025-04-06,Car LED Light,Accessories,2470,1,2470,Pune,Flipkart,Net Banking,Delivered
10331,2025-10-11,Car Seat Cover,Accessories,1768,3,5304,Mumbai,Shopify,COD,Shipped
10332,2025-07-18,Car Seat Cover,Accessories,5081,4,20324,Mumbai,Shopify,Card,Cancelled
10333,2025-05-18,Car Floor Mat,Accessories,3077,2,6154,Udaipur,Flipkart,Net Banking,Cancelled
10334,2025-05-22,Car LED Light,Accessories,3039,4,12156,Pune,Flipkart,Net Banking,Delivered
10335,2025-11-17,Car Vacuum Cleaner,Electronics,4423,2,8846,Hyderabad,Shopify,Card,Shipped
10336,2025-01-04,Car LED Light,Accessories,2519,3,7557,Pune,Flipkart,Net Banking,Returned
10337,2025-11-30,Car Air Freshener,Accessories,5784,4,23136,Bangalore,Flipkart,COD,Cancelled
10338,2025-07-23,Car Air Freshener,Accessories,5447,2,10894,Ahmedabad,Flipkart,Net Banking,Cancelled
10339,2025-07-21,Car Vacuum Cleaner,Electronics,6461,3,19383,Ahmedabad,Amazon,Card,Cancelled
10340,2025-12-29,Android Car Display,Electronics,740,4,2960,Jaipur,Flipkart,COD,Delivered
10341,2025-03-13,Car Floor Mat,Accessories,11326,4,45304,Udaipur,Amazon,COD,Cancelled
10342,2025-02-07,Car Floor Mat,Accessories,13228,4,52912,Hyderabad,Shopify,Net Banking,Shipped
10343,2025-10-06,Android Car Display,Electronics,8600,4,34400,Delhi,Flipkart,UPI,Delivered
10344,2025-03-27,Car Phone Holder,Accessories,11074,3,33222,Delhi,Shopify,Net Banking,Returned
10345,2025-02-20,Car Floor Mat,Accessories,2035,1,2035,Udaipur,Amazon,Card,Shipped
10346,2025-12-14,Car Vacuum Cleaner,Electronics,6708,4,26832,Bangalore,Flipkart,UPI,Shipped
10347,2025-02-13,Car LED Light,Accessories,5140,4,20560,Mumbai,Shopify,Card,Returned
10348,2025-04-16,Car Dash Camera,Electronics,5920,4,23680,Hyderabad,Flipkart,Net Banking,Delivered
10349,2025-06-13,Car Air Freshener,Accessories,12129,4,48516,Mumbai,Flipkart,UPI,Delivered
10350,2025-11-28,Car Seat Cover,Accessories,14212,3,42636,Mumbai,Shopify,Card,Cancelled
10351,2025-06-19,Android Car Display,Electronics,3158,2,6316,Pune,Flipkart,Card,Shipped
10352,2025-07-22,Car Music System,Electronics,3353,4,13412,Delhi,Shopify,Card,Shipped
10353,2025-01-03,Reverse Parking Camera,Electronics,7337,4,29348,Jaipur,Amazon,COD,Delivered
10354,2025-07-07,Reverse Parking Camera,Electronics,1967,2,3934,Ahmedabad,Amazon,Net Banking,Delivered
10355,2025-09-28,Car Dash Camera,Electronics,11288,4,45152,Ahmedabad,Shopify,Net Banking,Shipped
10356,2025-06-30,Reverse Parking Camera,Electronics,2171,3,6513,Hyderabad,Shopify,Card,Returned
10357,2025-12-11,Reverse Parking Camera,Electronics,9969,1,9969,Bangalore,Flipkart,UPI,Cancelled
10358,2025-07-11,Car Dash Camera,Electronics,2216,2,4432,Bangalore,Shopify,Net Banking,Shipped
10359,2025-08-05,Reverse Parking Camera,Electronics,2558,4,10232,Bangalore,Flipkart,Card,Cancelled
10360,2025-04-06,Car Air Freshener,Accessories,5032,2,10064,Ahmedabad,Flipkart,UPI,Returned
10361,2025-04-10,Car Seat Cover,Accessories,8239,2,16478,Pune,Shopify,Net Banking,Shipped
10362,2025-09-08,Car Air Freshener,Accessories,7109,4,28436,Bangalore,Amazon,UPI,Cancelled
10363,2025-04-26,Car Dash Camera,Electronics,835,3,2505,Udaipur,Amazon,Net Banking,Shipped
10364,2025-10-21,Android Car Display,Electronics,8669,1,8669,Mumbai,Flipkart,COD,Delivered
10365,2025-08-06,Car Air Freshener,Accessories,9251,2,18502,Mumbai,Shopify,Card,Returned
10366,2025-06-28,Car Seat Cover,Accessories,7668,3,23004,Mumbai,Flipkart,UPI,Cancelled
10367,2025-12-30,Car Phone Holder,Accessories,13582,3,40746,Pune,Amazon,Card,Cancelled
10368,2025-10-19,Car Phone Holder,Accessories,13496,1,13496,Ahmedabad,Shopify,COD,Cancelled
10369,2025-05-29,Car Vacuum Cleaner,Electronics,11835,3,35505,Udaipur,Shopify,UPI,Cancelled
10370,2025-12-02,Car Floor Mat,Accessories,1271,3,3813,Bangalore,Shopify,Card,Cancelled
10371,2025-05-07,Car Music System,Electronics,11955,3,35865,Pune,Flipkart,Card,Returned
10372,2025-02-08,Car Floor Mat,Accessories,6446,4,25784,Mumbai,Flipkart,COD,Returned
10373,2025-10-25,Car Air Freshener,Accessories,8296,3,24888,Delhi,Shopify,UPI,Shipped
10374,2025-10-01,Car Vacuum Cleaner,Electronics,14228,1,14228,Pune,Amazon,Net Banking,Cancelled
10375,2025-05-26,Car Air Freshener,Accessories,4699,3,14097,Ahmedabad,Shopify,Card,Shipped
10376,2025-01-24,Car Vacuum Cleaner,Electronics,14949,1,14949,Mumbai,Shopify,Net Banking,Delivered
10377,2025-08-14,Car LED Light,Accessories,14351,2,28702,Hyderabad,Amazon,Net Banking,Cancelled
10378,2025-03-23,Car Music System,Electronics,14753,3,44259,Udaipur,Amazon,COD,Returned
10379,2025-01-27,Car LED Light,Accessories,6392,2,12784,Pune,Shopify,COD,Cancelled
10380,2025-12-27,Car Floor Mat,Accessories,11039,1,11039,Mumbai,Amazon,Card,Shipped
10381,2025-09-23,Car LED Light,Accessories,2474,2,4948,Hyderabad,Amazon,UPI,Returned
10382,2025-12-22,Car LED Light,Accessories,14395,4,57580,Bangalore,Flipkart,UPI,Cancelled
10383,2025-02-22,Car Floor Mat,Accessories,1763,1,1763,Ahmedabad,Flipkart,COD,Cancelled
10384,2025-11-25,Car Floor Mat,Accessories,12972,2,25944,Bangalore,Amazon,UPI,Cancelled
10385,2025-11-18,Car Air Freshener,Accessories,6053,2,12106,Bangalore,Flipkart,Net Banking,Cancelled
10386,2025-03-13,Car LED Light,Accessories,14989,1,14989,Mumbai,Shopify,Net Banking,Returned
10387,2025-05-07,Car Floor Mat,Accessories,5452,2,10904,Udaipur,Shopify,UPI,Cancelled
10388,2025-12-20,Android Car Display,Electronics,10146,3,30438,Delhi,Shopify,COD,Cancelled
10389,2025-07-20,Android Car Display,Electronics,10243,2,20486,Udaipur,Shopify,UPI,Cancelled
10390,2025-05-04,Car Air Freshener,Accessories,6622,1,6622,Hyderabad,Shopify,UPI,Delivered
10391,2025-07-18,Car Vacuum Cleaner,Electronics,5485,2,10970,Pune,Flipkart,Card,Shipped
10392,2025-01-08,Car LED Light,Accessories,573,1,573,Udaipur,Amazon,UPI,Delivered
10393,2025-11-18,Car Floor Mat,Accessories,8600,3,25800,Pune,Flipkart,Net Banking,Delivered
10394,2025-05-23,Android Car Display,Electronics,9108,2,18216,Mumbai,Flipkart,UPI,Cancelled
10395,2025-07-20,Car Music System,Electronics,9088,3,27264,Mumbai,Flipkart,Net Banking,Cancelled
10396,2025-08-11,Car Seat Cover,Accessories,4305,1,4305,Mumbai,Flipkart,UPI,Returned
10397,2025-12-29,Car Music System,Electronics,2256,1,2256,Bangalore,Shopify,UPI,Cancelled
10398,2025-03-27,Car Air Freshener,Accessories,5980,3,17940,Ahmedabad,Amazon,COD,Delivered
10399,2025-05-20,Car Seat Cover,Accessories,5788,4,23152,Mumbai,Flipkart,UPI,Shipped
10400,2025-01-29,Car Air Freshener,Accessories,8668,3,26004,Hyderabad,Shopify,Card,Returned
10401,2025-10-21,Car Music System,Electronics,4479,1,4479,Mumbai,Amazon,UPI,Delivered
10402,2025-08-30,Car Seat Cover,Accessories,4306,1,4306,Ahmedabad,Flipkart,Card,Cancelled
10403,2025-04-25,Car Seat Cover,Accessories,9358,4,37432,Ahmedabad,Amazon,Net Banking,Returned
10404,2025-10-20,Car Dash Camera,Electronics,13833,1,13833,Ahmedabad,Amazon,UPI,Cancelled
10405,2025-07-25,Car Phone Holder,Accessories,13478,1,13478,Mumbai,Flipkart,COD,Returned
10406,2025-01-05,Car Vacuum Cleaner,Electronics,1715,4,6860,Ahmedabad,Amazon,COD,Returned
10407,2025-07-08,Reverse Parking Camera,Electronics,4274,4,17096,Hyderabad,Amazon,Card,Cancelled
10408,2025-04-30,Car Seat Cover,Accessories,7018,1,7018,Ahmedabad,Shopify,UPI,Returned
10409,2025-06-07,Car Seat Cover,Accessories,12734,4,50936,Mumbai,Amazon,Card,Shipped
10410,2025-12-31,Car Air Freshener,Accessories,1281,2,2562,Udaipur,Amazon,UPI,Cancelled
10411,2025-08-23,Android Car Display,Electronics,7067,3,21201,Mumbai,Shopify,UPI,Cancelled
10412,2025-08-11,Car Floor Mat,Accessories,1526,1,1526,Bangalore,Amazon,COD,Returned
10413,2025-12-25,Car Vacuum Cleaner,Electronics,13420,4,53680,Ahmedabad,Flipkart,Net Banking,Returned
10414,2025-03-11,Car Phone Holder,Accessories,1523,2,3046,Mumbai,Amazon,UPI,Cancelled
10415,2025-07-28,Car Air Freshener,Accessories,7935,3,23805,Mumbai,Shopify,COD,Cancelled
10416,2025-05-16,Car Air Freshener,Accessories,5351,4,21404,Mumbai,Amazon,Card,Returned
10417,2025-06-17,Reverse Parking Camera,Electronics,960,2,1920,Bangalore,Amazon,Card,Returned
10418,2025-12-13,Car Floor Mat,Accessories,8712,1,8712,Udaipur,Flipkart,Card,Delivered
10419,2025-10-12,Car Floor Mat,Accessories,14301,4,57204,Jaipur,Amazon,Net Banking,Delivered
10420,2025-02-01,Car Music System,Electronics,2289,1,2289,Jaipur,Amazon,Card,Shipped
10421,2025-10-26,Car Vacuum Cleaner,Electronics,11544,1,11544,Udaipur,Amazon,UPI,Delivered
10422,2025-03-07,Car Phone Holder,Accessories,10883,4,43532,Mumbai,Flipkart,UPI,Delivered
10423,2025-10-21,Car Air Freshener,Accessories,1129,2,2258,Pune,Shopify,Net Banking,Shipped
10424,2025-03-30,Car Seat Cover,Accessories,6570,4,26280,Ahmedabad,Amazon,Card,Returned
10425,2025-01-18,Car Dash Camera,Electronics,7607,2,15214,Jaipur,Shopify,COD,Shipped
10426,2025-02-01,Car Floor Mat,Accessories,14763,4,59052,Mumbai,Flipkart,Net Banking,Cancelled
10427,2025-11-19,Car Floor Mat,Accessories,3567,2,7134,Delhi,Flipkart,COD,Shipped
10428,2025-06-26,Android Car Display,Electronics,13103,4,52412,Ahmedabad,Flipkart,COD,Cancelled
10429,2025-01-16,Car Seat Cover,Accessories,5524,2,11048,Udaipur,Amazon,Net Banking,Returned
10430,2025-02-21,Reverse Parking Camera,Electronics,4113,2,8226,Jaipur,Shopify,Card,Returned
10431,2025-04-23,Android Car Display,Electronics,13674,1,13674,Pune,Flipkart,Card,Cancelled
10432,2025-12-24,Car Phone Holder,Accessories,10007,3,30021,Ahmedabad,Shopify,UPI,Returned
10433,2025-10-16,Reverse Parking Camera,Electronics,9534,2,19068,Jaipur,Flipkart,COD,Cancelled
10434,2025-01-29,Car Air Freshener,Accessories,921,1,921,Jaipur,Shopify,Card,Delivered
10435,2025-06-19,Android Car Display,Electronics,8131,1,8131,Jaipur,Amazon,COD,Cancelled
10436,2025-03-17,Car Vacuum Cleaner,Electronics,1275,1,1275,Bangalore,Amazon,COD,Delivered
10437,2025-10-28,Car Vacuum Cleaner,Electronics,11843,4,47372,Mumbai,Flipkart,COD,Returned
10438,2025-11-24,Car Music System,Electronics,2880,4,11520,Hyderabad,Shopify,COD,Cancelled
10439,2025-04-25,Android Car Display,Electronics,11663,3,34989,Bangalore,Flipkart,COD,Returned
10440,2025-12-26,Car Music System,Electronics,3211,1,3211,Pune,Shopify,UPI,Cancelled
10441,2025-11-24,Reverse Parking Camera,Electronics,5513,2,11026,Mumbai,Flipkart,Card,Returned
10442,2025-06-13,Car LED Light,Accessories,4199,3,12597,Bangalore,Shopify,UPI,Returned
10443,2025-04-18,Car Air Freshener,Accessories,486,3,1458,Jaipur,Shopify,UPI,Returned
10444,2025-01-01,Car Dash Camera,Electronics,13194,1,13194,Delhi,Flipkart,Net Banking,Shipped
10445,2025-09-10,Car Music System,Electronics,14792,4,59168,Pune,Flipkart,Net Banking,Delivered
10446,2025-03-25,Car Air Freshener,Accessories,13222,2,26444,Hyderabad,Amazon,UPI,Returned
10447,2025-02-23,Car Seat Cover,Accessories,5521,3,16563,Mumbai,Flipkart,Card,Shipped
10448,2025-10-08,Car Music System,Electronics,12292,1,12292,Mumbai,Flipkart,Net Banking,Delivered
10449,2025-11-07,Car Floor Mat,Accessories,11009,2,22018,Pune,Amazon,UPI,Delivered
10450,2025-07-29,Car Vacuum Cleaner,Electronics,3667,2,7334,Udaipur,Shopify,COD,Returned
10451,2025-07-21,Car Phone Holder,Accessories,1871,1,1871,Hyderabad,Amazon,UPI,Returned
10452,2025-05-31,Car Seat Cover,Accessories,7305,1,7305,Hyderabad,Amazon,UPI,Delivered
10453,2025-02-11,Car Phone Holder,Accessories,3098,3,9294,Hyderabad,Amazon,COD,Shipped
10454,2025-02-16,Car Air Freshener,Accessories,8313,3,24939,Pune,Amazon,COD,Shipped
10455,2025-01-23,Car Vacuum Cleaner,Electronics,3356,4,13424,Udaipur,Flipkart,Net Banking,Returned
10456,2025-10-16,Car Phone Holder,Accessories,14014,3,42042,Delhi,Amazon,UPI,Delivered
10457,2025-10-29,Car Vacuum Cleaner,Electronics,13541,4,54164,Jaipur,Shopify,UPI,Shipped
10458,2025-10-21,Android Car Display,Electronics,7158,4,28632,Jaipur,Flipkart,COD,Delivered
10459,2025-09-15,Car Floor Mat,Accessories,14290,1,14290,Bangalore,Amazon,Net Banking,Cancelled
10460,2025-03-06,Car Music System,Electronics,3771,2,7542,Delhi,Flipkart,UPI,Shipped
10461,2025-11-01,Car Phone Holder,Accessories,13776,2,27552,Udaipur,Flipkart,UPI,Delivered
10462,2025-10-10,Car Floor Mat,Accessories,9415,4,37660,Ahmedabad,Flipkart,Net Banking,Delivered
10463,2025-02-27,Reverse Parking Camera,Electronics,9926,4,39704,Pune,Amazon,Card,Delivered
10464,2025-05-27,Car LED Light,Accessories,9519,1,9519,Ahmedabad,Flipkart,COD,Shipped
10465,2025-01-20,Car Air Freshener,Accessories,9672,4,38688,Bangalore,Flipkart,Net Banking,Cancelled
10466,2025-01-20,Reverse Parking Camera,Electronics,10272,4,41088,Pune,Flipkart,Card,Delivered
10467,2025-01-11,Car Air Freshener,Accessories,4700,3,14100,Ahmedabad,Flipkart,COD,Returned
10468,2025-04-27,Car Air Freshener,Accessories,14361,1,14361,Bangalore,Flipkart,Net Banking,Returned
10469,2025-11-06,Car Dash Camera,Electronics,12240,4,48960,Mumbai,Amazon,Net Banking,Cancelled
10470,2025-09-22,Car Floor Mat,Accessories,12439,4,49756,Ahmedabad,Amazon,Card,Delivered
10471,2025-03-11,Car Dash Camera,Electronics,11925,4,47700,Delhi,Amazon,Card,Cancelled
10472,2025-08-22,Car Seat Cover,Accessories,4387,1,4387,Delhi,Flipkart,Card,Returned
10473,2025-09-16,Car Vacuum Cleaner,Electronics,13792,4,55168,Pune,Shopify,UPI,Delivered
10474,2025-11-01,Car Phone Holder,Accessories,6402,4,25608,Hyderabad,Amazon,Net Banking,Returned
10475,2025-12-19,Car Vacuum Cleaner,Electronics,2979,3,8937,Mumbai,Flipkart,UPI,Shipped
10476,2025-04-24,Car Seat Cover,Accessories,2969,2,5938,Jaipur,Shopify,Card,Returned
10477,2025-12-16,Car Floor Mat,Accessories,8709,1,8709,Delhi,Flipkart,Card,Cancelled
10478,2025-04-25,Reverse Parking Camera,Electronics,13421,1,13421,Udaipur,Shopify,COD,Returned
10479,2025-06-28,Car Floor Mat,Accessories,14971,4,59884,Hyderabad,Flipkart,Card,Shipped
10480,2025-10-27,Car Dash Camera,Electronics,11395,4,45580,Mumbai,Amazon,COD,Returned
10481,2025-09-04,Car Dash Camera,Electronics,11513,1,11513,Mumbai,Flipkart,COD,Returned
10482,2025-04-07,Car Dash Camera,Electronics,4578,3,13734,Bangalore,Shopify,Card,Delivered
10483,2025-12-15,Reverse Parking Camera,Electronics,6920,3,20760,Bangalore,Shopify,UPI,Shipped
10484,2025-07-27,Car Dash Camera,Electronics,4550,4,18200,Pune,Shopify,UPI,Cancelled
10485,2025-12-18,Car Vacuum Cleaner,Electronics,12203,2,24406,Hyderabad,Shopify,COD,Returned
10486,2025-05-31,Car Music System,Electronics,14073,2,28146,Mumbai,Flipkart,Card,Returned
10487,2025-12-15,Android Car Display,Electronics,12799,2,25598,Ahmedabad,Shopify,UPI,Cancelled
10488,2025-08-04,Car Vacuum Cleaner,Electronics,3959,3,11877,Ahmedabad,Flipkart,COD,Returned
10489,2025-08-29,Car Air Freshener,Accessories,14246,1,14246,Delhi,Shopify,UPI,Shipped
10490,2025-12-15,Car Phone Holder,Accessories,8499,1,8499,Pune,Shopify,COD,Shipped
10491,2025-03-12,Car Seat Cover,Accessories,14567,2,29134,Jaipur,Flipkart,Net Banking,Shipped
10492,2025-02-11,Car Music System,Electronics,5483,2,10966,Hyderabad,Flipkart,Card,Returned
10493,2025-05-21,Car Seat Cover,Accessories,377,4,1508,Jaipur,Amazon,Card,Shipped
10494,2025-11-21,Car LED Light,Accessories,2420,4,9680,Pune,Flipkart,Net Banking,Shipped
10495,2025-10-01,Car Floor Mat,Accessories,376,1,376,Jaipur,Shopify,COD,Delivered
10496,2025-01-10,Car Vacuum Cleaner,Electronics,12700,2,25400,Delhi,Shopify,Card,Cancelled
10497,2025-02-22,Car Vacuum Cleaner,Electronics,5413,2,10826,Pune,Shopify,COD,Cancelled
